time,text,support,against,post_id,year,month
2019年12月25日 12:43:47,"['你指桔梗果個？點解係2個既？ 同埋上面果幅高空影落去的相睇得清楚d，應該就無擲佢落去既', '其實個重點係發射胡椒球槍，同大聲叫佢「跳落來啦」而唔係扶佢/叫佢唔好跳，呢樣野可能有教唆他人自殺的罪？']",16,0,1797845,2019,12
2019年12月25日 11:51:34,"['睇唔到片', 'https://www.facebook.com/Vegeta528/videos/vb.748709551/10159283080754552/?type=3&theater']",20,5,1797845,2019,12
2019年12月25日 12:46:47,"['桔梗男子墮樓事件整合', '', '暫時已知', '', 'Fact:', '1. 傷者曾用手捉緊個牆外扶手位 甩手而墮下', '2. Cafe 天台無CCTV', '3. 4層既大廈(2層係閣樓)', '4. Cafe 通到上大廈天台', '5. 防暴曾入Cafe', '6. 防暴曾上天台並照向地面', '7. 大廈若五米高', '8. 1名桔梗員工被捕', '9. 檢走左FA物資', '10. 桔梗一直有開放比示威者,FA,記者休息', '', '', '', '天台跌落黎一刻', '角度1', 'https://www.facebook.com/studioincendo/videos/530042210914624/', '', '角度2', 'https://www.facebook.com/dbs.dbc/videos/vb.109301110486297/437528140468786/?type=2&theater', '', '桔梗負責人交代現場情況', 'https://www.facebook.com/HK.CitizenMedia/videos/2536237119946147', '', '車cam防暴在無搜索令下衝入桔梗時片段', 'https://www.facebook.com/watch/?v=2607949272660110', '', 'Rumour', '', 'SocREC:', 'FA:', '該名受傷人士雙手吊住高牆位置', '防暴警察發射胡椒球彈擊中', 'https://www.facebook.com/socrec/videos/1047451132259488/', '', 'FA 2 疑似後腦著地 用手捉緊個牆外扶手位', 'https://www.facebook.com/UnitedSocialPress/videos/2510100775783058/', '', 'FA及街坊 傷者用手捉緊個牆外扶手位', 'https://youtu.be/qEcnq0zPmAA', '2:03:xx 左右 有一段訪問完女fa之後嘅敘述', '2:06:45 現場街坊講法', '', '街坊目擊者:', 'https://www.facebook.com/socrec/videos/467960670583915', '', '街坊目擊者2:', 'https://www.facebook.com/HKWhiteNight/videos/1288609564674111/', '', '', '', '', '', '', '9']",0,1,1797845,2019,12
2019年12月25日 12:57:12,"['唔係潑冷水，但係有冇啲直接啲嘅證據，另外一說係手足爬落去嗰陣中胡椒彈所以先跌', '8']",0,2,1797845,2019,12
2019年12月25日 12:28:37,"['係咪桔梗個男仔', '', '另一個係商場比黑警追而墮樓', '其實真係要寫清楚,唔可以假定讀者知', '5']",0,2,1797845,2019,12
2019年12月25日 13:03:16,"['今朝問過佢 佢話係自己跳落去 佢擒出去果陣平台冇狗 但半天吊果陣唔肯定', 'https://lihkg.com/profile/293177', '', '你個acc全空白', '個男仔係icu,你點問', '3']",0,1,1797845,2019,12
2019年12月25日 12:45:39,"['有證人 但睇完條片以為影到 好誤導', '3']",0,1,1797845,2019,12
2019年12月25日 19:43:34,"['見到no.乜黎？食得？原來黑警有no.', '黑警殺人要有片影到no.先得', '普通市民呢咁？']",2,0,1797845,2019,12
2019年12月25日 19:20:11,"['手足可以出下懶人包教學', '連登冇人理就去 TG, inbox 埋抗爭 FB IG Twitter', 'IT 白痴表示連將部 cam 駁上去直播都未試過']",2,0,1797845,2019,12
2019年12月25日 18:29:46,"['好難咬得入，如果無片影到事發經過', '係，希望個小姐有機會可以上庭做證…', '追post拉', '事主都講左自己吹', '同埋有cctv影到係佢自己爬', '成日唔追post炒晒車係到推', '求其有條友講，睇唔到事主講，待fc']",2,0,1797845,2019,12
2019年12月25日 14:05:11,"['顯示更多', '佢本人都話唔知有冇中彈 淨係話唔記得 話記得自己半天吊 之後醒番就已經響白車', '奇怪wor,現場記者話見住送院時清醒', '點醒番就已經響白車', 'Btw有機會佢記錯或者我Get錯 因為佢同我講果陣講到1999 我係要睇完再組織番做一句再問佢係咪咁樣果隻', 'https://www.mohw.gov.tw/dl-1737-eef9c2c8-bb34-462a-b50b-4535ff9d27e4.html', '', '', '創傷後壓力症', '有機會忘記左部分記憶或同一畫面狂loop', '', '', '通常比人追殺或性侵的特別容易中', '2']",0,1,1797845,2019,12
2019年12月25日 12:56:42,"['個女手足的錄音講到好似同一個位扔左兩個人落樓', '', '但桔梗一事報紙話得一個傷者', '', '呢一樣野係要追查,係咪1999加埋早前元朗單野落去', '2']",0,3,1797845,2019,12
2019年12月25日 12:39:27,"['重放上fb？twit出去啦！', '認同上面巴打講', '得口述又真係弱咗啲⋯⋯', '', '最好齊啲片唔同角度先一次過']",2,0,1797845,2019,12
2019年12月25日 12:34:54,"['係咪桔梗個男仔', '', '另一個係商場比黑警追而墮樓', '其實真係要寫清楚,唔可以假定讀者知', '唔係', '應該係同巴打cap 圖講既係同一段', '', '現時：', '有人指證話上面有警擲手足落去（話有樹遮住）', '有fa話有警下面開鎗', '巴打cap圖就見到追逐，疑似有開鎗，但似乎冇證明有擲']",2,0,1797845,2019,12
2019年11月16日 08:33:31,"['啱啱用咗成二三十個火魔先暫時打退班狗', '82']",5,3,1727790,2019,11
2019年11月16日 08:36:41,"['我星ching', '人微言輕', '如果母校理工小朋友能夠安全撤退', '我決定以後唔狙擊Keith Leung', '求大家一齊落街開花', '77']",3,4,1727790,2019,11
2019年11月16日 08:33:50,"['圍魏救趙', '其他區快開花', '']",11,1,1727790,2019,11
2019年11月16日 08:54:35,"['其實不斷咁開花救大學', '', '到底係咪正確方向？', '長遠嚟講 有冇更好方案', '大家討論下', '可唔可以起身一齊落左街先 之後再檢討 真係得返POLY']",9,0,1727790,2019,11
2019年11月16日 08:34:41,"['圍魏救趙', '路近去埋大', '其他區快開花', '']",7,0,1727790,2019,11
2019年11月16日 08:34:16,"['頭先有手足隻腳著咗火', '7']",1,2,1727790,2019,11
2019年11月16日 09:12:25,"['唔理你認為poly應唔應該守', '呢個等poly手足安全晒再拗', '總之依家得兩樣野做 出去poly定自己區開花', '就算入唔到poly 都係poly附近開花吸狗力', '5']",0,1,1727790,2019,11
2019年11月16日 10:03:06,"['啱啱用咗成二三十個火魔先暫時打退班狗', '叫班mk 仔唔好日日掟落泳池玩仲好', '加埋最少掟左200粒', '有好多係非理大人混入去搞破壞架', '班no 成事不足 敗事有餘', '3']",0,1,1727790,2019,11
2019年11月16日 09:07:40,"['Facebook: Kevin Hui', '', '中文名:許家偉', '', '中學:香港中文大學校友會聯會陳震夏中學', '', '大專:HKCC', '', '事源就係女朋友係facebook無啦啦有個三唔識七既人inobx佢', '', '仲要問一唔一齊出去,真係唔知咩心態', '', '', '係facebook PO下新聞扮同路人', '', '實際上就係想借呢件事黎食女', '', '絲打真係要小心', '', '狗公ig:', '', '', '條撚樣仲要好似有女朋友?', '做佢女朋友真係慘', '', '絲打們認住呢條撚樣,踢波既 小心佢', '', '', '', '', '', '垃圾狗公咁撚鍾意消費呢場運動?', '', '', '', '返去玩玩具啦屌你老母', '', '', '絲打們要小心,好撚多呢種垃圾狗公借機搵食', '', '特別係呢條死狗公 許家偉!!']",5,2,1727790,2019,11
2019年11月16日 08:37:34,"['我星ching', '人微言輕', '如果母校理工小朋友能夠安全撤退', '我決定以後唔狙擊Keith Leung', '求大家一齊落街開花', '天地有正氣呀星CHING']",4,1,1727790,2019,11
2019年11月16日 11:07:33,"['唔想做散水撚，但而家真係準備包抄', '連何文田都開始有狗', '已經走唔到啦！', '要快啲開花 旺角黃埔九龍塘！']",2,0,1727790,2019,11
2019年11月16日 09:57:46,"['啱啱用咗成二三十個火魔先暫時打退班狗', '叫班mk 仔唔好日日掟落泳池玩仲好', '加埋最少掟左200粒', '我屌你老母 打撚緊仗仲嘈咩尻 mk前mk後', '叫人改係得 不過語氣好啲 同睇下時機唔該']",2,0,1727790,2019,11
2019年11月16日 09:12:07,"['啱啱用咗成二三十個火魔先暫時打退班狗', '叫班mk 仔唔好日日掟落泳池玩仲好', '加埋最少掟左200粒', '巴打快啲走', '我幫你頂住先']",4,2,1727790,2019,11
2019年11月16日 09:02:55,"['手動傳 緊急****', '', 'Poly突然被防暴四面包抄', '我地已經 退 無 可 退', '我地已經連實彈真槍都唔怕', '以性命擋住各種子彈', '守護我地愛惜嘅家園', 'Poly已被變成攻擊對象', '', '我地要poly外圍開花', '', '落油 起火 拆地盤料 起磚', '落針 爆玻璃 製造一切混亂', '唔好停。推爛所有嘢', '', '求大家幫手 先考慮逃走路線 再佔領 高位/天橋 反擊狗車 用磚頭用漆彈 搬抬托燒', '任何方式開花支援', '', '我地停止停火嘅條件係', '透過記者會對外公布:', '1 無條件䆁放所有被捕人士', '2 全部黑警撤離各大學五公里笵圍', '3 五大訴求 缺一不可', '', '否則升級持續', '1 火燒政府大樓 警察宿舍 商業大廈 工廠區 並阻止消防救火', '2 所有藍店再被裝修', '3 所有落單警車澈底破壞', '4 鐵路及交通工具澈底破壞', '', '今日嘅營救 得以聽日繼續同行', '並肩作戰 煲底相見', '', '今日大家用盡一切手段 止警暴制濫捕', '', '求通知各地 手 足 升 級', '', '請代傳*******']",3,1,1727790,2019,11
2019年11月16日 08:35:43,"['有d區己重兵企站', '2']",0,1,1727790,2019,11
2019年11月16日 10:33:32,"['啱啱用咗成二三十個火魔先暫時打退班狗', '叫班mk 仔唔好日日掟落泳池玩仲好', '加埋最少掟左200粒', '有好多係非理大人混入去搞破壞架', '班no 成事不足 敗事有餘', '又係五毛出動時間']",1,0,1727790,2019,11
2019年11月16日 09:59:41,"['', '']",1,0,1727790,2019,11
2019年11月11日 22:58:58,"['真係唔明點解同性戀會係藍', '325']",8,8,1709985,2019,11
2019年11月11日 23:07:17,"['公司速割抵讚', '', 'btw 同性戀也有手足，異性戀也有畜牲', '100']",1,3,1709985,2019,11
2019年11月11日 23:44:02,"['屌你老母岑子杰都係基啦', '又想spin?']",96,3,1709985,2019,11
2019年11月11日 23:48:20,"['收撚皮啦屌你老母', '好人好者點會恐同']",54,0,1709985,2019,11
2019年11月11日 23:27:57,"['好多同志都係手足，勿分化', '', '光復香港後再屌佢地都未遲', '61']",13,3,1709985,2019,11
2019年11月11日 23:56:37,"['真係唔明點解同性戀會係藍', '係咪gay唔係重點，問題在於佢接觸開咩人。', '香港娛樂圈基本上係靠大陸生存，一定深藍。咁條撚樣服侍開明星咪自然藍埋一份。', '35']",0,1,1709985,2019,11
2019年11月11日 23:24:45,"['同性取向冇直接關係', '異性戀藍絲廢老都係大仆街']",28,1,1709985,2019,11
2019年11月11日 22:57:38,['Who.jpg'],27,0,1709985,2019,11
2019年11月11日 23:56:27,"['真係唔明點解同性戀會係藍', '因為係狗天使']",28,3,1709985,2019,11
2019年11月12日 00:18:55,"['真係唔明點解同性戀會係藍', '咩邏輯 gay唔可以係籃 gay佬唔可以做黑警?', 'GAY 俾政府 & 共產黨打壓緊', '共產黨點對同性戀政治犯你都可以上網查下', '21']",0,2,1709985,2019,11
2019年11月11日 23:00:59,['唔識佢唔緊要，為左保障大家安全一定要認住佢個樣'],17,0,1709985,2019,11
2019年11月11日 23:50:51,"['收下把死人口啦', '', '一句：好人好者點會做藍屍']",17,1,1709985,2019,11
2019年11月11日 23:36:54,"['好多同志都係手足，勿分化', '', '光復香港後再屌佢地都未遲', '佢姐，唔係佢地，只要係手足gay唔gay都支持，btw可能佢食好多狗所以咁撐佢地', '11']",1,1,1709985,2019,11
2019年11月11日 23:21:27,"['隻0仔咁細粒 揸刀有冇力?', '10']",0,4,1709985,2019,11
2019年11月11日 23:51:45,['佢onL咗9呀？中共落到嚟第一個就批鬥同性戀者喎，簡直係同性戀者嘅恥辱'],9,0,1709985,2019,11
2019年11月12日 01:00:26,"['好多同志都係手足，勿分化', '', '光復香港後再屌佢地都未遲', '光復咗都唔會屌']",8,0,1709985,2019,11
2019年11月12日 00:14:52,"['真係唔明點解同性戀會係藍', '咩邏輯 gay唔可以係籃 gay佬唔可以做黑警?', '8']",0,1,1709985,2019,11
2019年11月12日 00:09:03,"['夢遊到比狗咬', '原來我係壞人？', '利申les']",7,0,1709985,2019,11
2019年11月11日 23:49:15,['關咩事'],7,0,1709985,2019,11
2019年11月12日 02:22:52,"['好多同志都係手足，勿分化', '', '光復香港後再屌佢地都未遲', '點解光復咗要俾你屌？ 你有咩資格？', '異性戀高尚啲？', '7']",1,1,1709985,2019,11
2019年11月12日 01:06:12,"['死基佬行行下跌左d屎出嚟', '大把lgbt係同路人 好心你尊重啲']",7,1,1709985,2019,11
2017年3月29日 20:49:40,['每日一推'],0,0,167384,2017,3
2017年3月27日 20:56:45,['每日一推'],0,0,167384,2017,3
2017年3月27日 20:51:56,['邊個再狙擊我地獌連手足 我就炸你老母西'],0,0,167384,2017,3
2017年3月25日 00:27:58,[],0,0,167384,2017,3
2017年3月24日 23:50:21,['邊個再狙擊我地獌連手足 我就炸你老母西'],0,0,167384,2017,3
2017年3月24日 23:16:38,['睇見鋼清又俾人撚就人酸'],0,0,167384,2017,3
2017年3月24日 23:05:31,['邊個再狙擊我地獌連手足 我就炸你老母西'],0,0,167384,2017,3
2017年3月24日 22:56:31,"['', '淨係睇到topic都覺得好笑']",0,0,167384,2017,3
2017年3月24日 22:13:34,['每日一推'],0,0,167384,2017,3
2017年3月24日 09:58:02,"['四隻腳係跑得快d架喇', '', '']",0,0,167384,2017,3
2017年3月24日 02:44:44,['邊個再狙擊我地獌連手足 我就炸你老母西'],0,0,167384,2017,3
2017年3月24日 01:46:17,"['四隻腳係跑得快d架喇', '']",0,0,167384,2017,3
2017年3月24日 01:45:37,['jaga'],0,0,167384,2017,3
2017年3月24日 01:44:31,['牙鋼唔好再講食野 運動嘅話題'],0,0,167384,2017,3
2017年3月24日 01:40:15,['推推先'],0,0,167384,2017,3
2017年3月24日 01:28:21,"['每日一篇', '好想屌你呀', '隨便攞去', 'G']",0,0,167384,2017,3
2017年3月24日 01:22:28,['hi dog'],0,0,167384,2017,3
2017年3月24日 00:37:46,"['每日一篇', '好想屌你呀', '隨便攞去']",0,0,167384,2017,3
2017年3月24日 00:34:15,['鋼gum又比人撚'],0,0,167384,2017,3
2022年2月20日 08:01:36,['15'],1,1,2894261,2022,2
2022年2月20日 08:04:28,"['再扮女人就一嘢屌鳩你個屎忽', '3']",0,1,2894261,2022,2
2022年2月20日 11:55:24,"['凍到啲腳趾硬晒', '有冇人可以幫手解凍', '你碌嘢有無硬?', '米趕衰嘢啦']",0,0,2894261,2022,2
2022年2月20日 11:40:42,"['凍到啲腳趾硬晒', '有冇人可以幫手解凍', '你碌嘢有無硬?', '0']",0,1,2894261,2022,2
2022年2月20日 11:28:31,"['樓主真絲 利申：屌過', '0']",0,1,2894261,2022,2
2022年2月20日 08:10:48,"['再扮女人就一嘢屌鳩你個屎忽', '我真絲', '有棍絲ar ma']",0,0,2894261,2022,2
2022年2月20日 07:54:13,"['凍到啲腳趾硬晒', '有冇人可以幫手解凍']",3,9,2894261,2022,2
2022年2月20日 08:01:18,['哥哥呢'],0,1,2894261,2022,2
2021年8月9日 13:35:10,"['食煙唔會解到壓 只會令你愈嚟愈緊張 同 唔開心 啲人食完放鬆嗰下只係放鬆咗尼古丁引致嘅焦慮 你本身嘅唔開心無解決到 只係由 -2 變咗 -1', '', '利申 有食']",4,0,2655337,2021,8
2021年8月9日 13:22:52,['一去冇回頭'],3,0,2655337,2021,8
2021年8月9日 13:26:29,['有第一次就有無限次，訓個靚教好過'],2,0,2655337,2021,8
2021年8月9日 13:19:12,"['個個講你就去做', '2']",0,1,2655337,2021,8
2021年8月9日 13:19:05,"['以前好憎人食煙 大個左身邊十個有9個都食煙 所以都慢慢開始習慣左煙既味道同食煙呢樣野', '佢地成日話好攰既時候最岩食枝煙 我依家個心同個腦都好攰 好想試下係咪真係幫到我放鬆下', '', '冇食開就咪食啦']",3,1,2655337,2021,8
2021年8月9日 13:18:47,['好難食 咪信佢地'],2,0,2655337,2021,8
2021年8月9日 13:29:31,"['飲小小酒好過，煙好難戒。加上買完你都未必識食。', '酒都難戒']",1,0,2655337,2021,8
2021年8月9日 14:27:37,"['顯示更多', '以前佢地問親我都拒絕 但呢一刻真係好需要釋放下', '不如你講下咩事令你咁需要食煙解壓？', '望住自己前sp好似想向自己朋友落手 但3個都係同事又唔可以出聲 除左婉轉啲提個fd醒水仲要扮唔知 好辛苦啊ching', '唔係好明點解愁']",1,1,2655337,2021,8
2021年8月9日 13:36:22,['打個丁訓教算啦'],1,1,2655337,2021,8
2021年8月9日 13:30:16,['老實講食煙少柒'],1,1,2655337,2021,8
2021年8月9日 13:29:39,"['其實唔會而且食完都覺得自己臭寧願輕輕飲兩杯，睇下劇/聽下歌仲開心', '1']",1,1,2655337,2021,8
2021年8月9日 13:27:20,"['飲小小酒好過，煙好難戒。加上買完你都未必識食。', '1']",1,2,2655337,2021,8
2021年8月9日 13:21:55,"['食煙減壓', '係咪真我呢一刻真係好需要']",1,1,2655337,2021,8
2021年8月9日 13:17:18,"['以前好憎人食煙 大個左身邊十個有9個都食煙 所以都慢慢開始習慣左煙既味道同食煙呢樣野', '佢地成日話好攰既時候最岩食枝煙 我依家個心同個腦都好攰 好想試下係咪真係幫到我放鬆下']",8,9,2655337,2021,8
2021年8月9日 19:36:37,"['其實戒絕對唔難', '', '早一年做野好大壓力, 食左一年', '', '轉左工之後用一個月戒左']",0,1,2655337,2021,8
