,time,text,support,against,post_id,year,month
698,2018年4月25日 09:05:48,"['https://hk.news.appledaily.com/local/daily/article/20180425/20372144?_ga=2.79201172.1029761066.1520127978-1555213041.1517019171', '', '2018年04月25日', '', '42%受訪者憂公私營建屋輸送利益', '', '', '', '', '【本報訊】土地大辯論的其中一個焦點，是研究將地產商手上的農地進行公私營合作發展，但消息一出已被質疑會引來官商勾結。智經研究中心調查發現，有逾四成受訪者均認為，公私營合作建屋模式會造成利益輸送，但中心副主席劉鳴煒（圖）認為，無理據的利益輸送只是心理作用。房產發展研究中心創辦人姚松炎則指，公私營合作並不是發展農地的唯一方法。', '', '', '', '劉鳴煒：僅心理作用', '', '土地大辯論明日才開始，智經已率先在今年2月以電話隨機訪問約千人。結果發現，有約44%人指長遠應發展棕地。就短中期土地來源，最多人稱可利用私人遊樂場用地及發展商的土地，分別佔27%及23%。調查續指65%受訪者同意政府提供誘因，利用發展商的土地同時發展私人及資助房屋，但亦有約42%認為公私營合作會造成政府向地產商輸送利益。', '', '身兼華置董事的劉鳴煒說，發展商持有的農地多，如擔心爭議而不去討論會造成浪費，又指如認為公私營合作模式有問題，應以理據在大辯論中提出，否則利益輸送只是心理作用，「得個怕字，對討論係冇意思」。', '', '他續指，以《土地收回條例》收回農地「冇話唔得」，但過程中可能衍生司法覆核或環團、村民抗議等，或無法作為短中期土地來源。劉又說同時發展高球場及私人農地沒有衝突，但私人遊樂場土地有限，大辯論亦不應只聚焦一幅高球場土地或以某方利益優先，「搶到高爾夫球場去發展，但之後呢？都係解決唔到到房屋問題」，籲各方理性及以大局為重。', '', '房產發展研究中心創辦人姚松炎則指，土地小組提出18項土地供應選項，但只在發展農地加入特定開發方法，即公私營合作模式。姚認為，發展農地有其他方法，包括引用《土地收回條例》收回土地建屋，強調公私合營潛在官商勾結風險，如發展商農地補地價的價錢是否合理及周邊基建計價等。', '', '■記者李詠希、潘柏林', '', '', '', '上一則', '小組報告：填海需時\u3000開發岩洞貴', '', '下一則', '憶述7歲女慘況女社工庭上灑淚\u3000林林皮包骨入ICU\u3000母︰喝魚湯就會好', '啲訪問起地產商入面個總經理室做？']",1,0,642131,2018,4
699,2018年4月25日 09:03:31,"['https://hk.news.appledaily.com/local/daily/article/20180425/20372144?_ga=2.79201172.1029761066.1520127978-1555213041.1517019171', '', '2018年04月25日', '', '42%受訪者憂公私營建屋輸送利益', '', '', '', '', '【本報訊】土地大辯論的其中一個焦點，是研究將地產商手上的農地進行公私營合作發展，但消息一出已被質疑會引來官商勾結。智經研究中心調查發現，有逾四成受訪者均認為，公私營合作建屋模式會造成利益輸送，但中心副主席劉鳴煒（圖）認為，無理據的利益輸送只是心理作用。房產發展研究中心創辦人姚松炎則指，公私營合作並不是發展農地的唯一方法。', '', '', '', '劉鳴煒：僅心理作用', '', '土地大辯論明日才開始，智經已率先在今年2月以電話隨機訪問約千人。結果發現，有約44%人指長遠應發展棕地。就短中期土地來源，最多人稱可利用私人遊樂場用地及發展商的土地，分別佔27%及23%。調查續指65%受訪者同意政府提供誘因，利用發展商的土地同時發展私人及資助房屋，但亦有約42%認為公私營合作會造成政府向地產商輸送利益。', '', '身兼華置董事的劉鳴煒說，發展商持有的農地多，如擔心爭議而不去討論會造成浪費，又指如認為公私營合作模式有問題，應以理據在大辯論中提出，否則利益輸送只是心理作用，「得個怕字，對討論係冇意思」。', '', '他續指，以《土地收回條例》收回農地「冇話唔得」，但過程中可能衍生司法覆核或環團、村民抗議等，或無法作為短中期土地來源。劉又說同時發展高球場及私人農地沒有衝突，但私人遊樂場土地有限，大辯論亦不應只聚焦一幅高球場土地或以某方利益優先，「搶到高爾夫球場去發展，但之後呢？都係解決唔到到房屋問題」，籲各方理性及以大局為重。', '', '房產發展研究中心創辦人姚松炎則指，土地小組提出18項土地供應選項，但只在發展農地加入特定開發方法，即公私營合作模式。姚認為，發展農地有其他方法，包括引用《土地收回條例》收回土地建屋，強調公私合營潛在官商勾結風險，如發展商農地補地價的價錢是否合理及周邊基建計價等。', '', '■記者李詠希、潘柏林', '', '', '', '上一則', '小組報告：填海需時\u3000開發岩洞貴', '', '下一則', '憶述7歲女慘況女社工庭上灑淚\u3000林林皮包骨入ICU\u3000母︰喝魚湯就會好']",1,3,642131,2018,4
700,2018年2月28日 04:39:50,"['左手交右手，邊有利益輸送', '政府100%持有wo']",1,0,575669,2018,2
701,2018年2月28日 04:47:43,['柒咗 大家由得佢沉啦'],0,0,575669,2018,2
702,2018年2月28日 04:47:10,['算 支持樓主報icac'],0,0,575669,2018,2
703,2018年2月28日 04:45:03,['樓主抽水之前要搞清楚d關係'],0,0,575669,2018,2
704,2017年10月21日 00:40:39,['你做左衰野咪俾人講囉'],0,0,442838,2017,10
705,2017年10月21日 00:03:39,['想搵個真心朋友都咁難咩'],0,0,442838,2017,10
706,2019年12月7日 04:24:02,['124'],3,1,1773240,2019,12
707,2019年12月7日 04:23:24,['119'],1,2,1773240,2019,12
708,2019年12月7日 05:16:13,"['班狗要解釋好撚易', '話利是封入面裝既係心意卡', '並非現金 所以冇問題', '35']",4,5,1773240,2019,12
709,2019年12月7日 04:49:27,['之前某懲教收水果都俾人告'],30,1,1773240,2019,12
710,2019年12月7日 05:39:12,"['班狗要解釋好撚易', '話利是封入面裝既係心意卡', '並非現金 所以冇問題', '你已經被錄取成為四點鐘警謊發言人', '26']",0,1,1773240,2019,12
711,2019年12月7日 05:22:38,"['其實佢攞部手機出嚟', '係咪掃個利是封上面嘅二維碼', '個二維碼就係嗰啲微信紅包？']",17,1,1773240,2019,12
712,2019年12月7日 05:17:30,"['就算唔係錢', '收埋d咁既野唔識避嫌 真心碌柒', '14']",1,1,1773240,2019,12
713,2019年12月7日 04:24:31,"['', '', '', '', '']",13,1,1773240,2019,12
714,2019年12月7日 05:37:16,"['就咁睇好似唔係錢？', '唔知喎，係咪應該鎖48查咗先']",11,0,1773240,2019,12
715,2019年12月7日 05:31:45,"['同保安一樣level', '9']",0,1,1773240,2019,12
716,2019年12月7日 05:40:10,"['ICAC真係無撚用', '8']",0,3,1773240,2019,12
717,2019年12月7日 05:29:35,['5'],0,1,1773240,2019,12
718,2019年12月7日 10:42:58,"['就咁睇好似唔係錢？', '認真', '公務員仲要紀律部隊唔洗理係咪真係錢，利是唔收得就係唔收得']",4,0,1773240,2019,12
719,2019年12月7日 07:40:16,"['收返黎既片錢', '三成比鬼頭 三成比一眾差人 剩低既 就由我地分左佢']",4,0,1773240,2019,12
720,2019年12月7日 07:32:43,"['個女警有d似桂綸鎂', '好眉好貌要做狗咁折墮']",2,0,1773240,2019,12
721,2019年12月7日 06:19:58,"['', '', 'LIVE!', '', 'France and Hong Kong together']",2,0,1773240,2019,12
722,2019年12月7日 10:30:47,"['吓', '', '我見到既係啲黑警出糧俾遊行人士']",1,0,1773240,2019,12
723,2022年1月13日 11:10:30,"['要爆到每日幾千宗先得，等佢地唔夠資源去查源頭', '3']",0,1,2845713,2022,1
724,2022年1月13日 11:12:58,"['要爆到每日幾千宗先得，等佢地唔夠資源去查源頭', '依家每日得嗰三四單', '睇落就唔係太爆得起']",1,0,2845713,2022,1
725,2022年1月13日 11:39:19,"['會呀', '因應疫情不受控制', '信用系統出爐', '立即強制啪針']",0,0,2845713,2022,1
726,2024年2月17日 07:40:48,"['正呀喂', '', '香港啲基金真係自己人玩曬，我啲社企朋友冇後台，申請基金從未試過申請到成日屌曬鬼']",9,0,3630350,2024,2
727,2024年2月17日 07:51:38,[],4,0,3630350,2024,2
728,2024年2月17日 07:43:15,"['笑到仆街', '掛個汽球當中都咁多故仔', '我地真係好撚鍾意香港呀']",4,0,3630350,2024,2
729,2024年2月17日 08:31:56,"['...', '今年政府力推頭炮文藝盛事、由文化藝術盛事基金以公帑資助的巨型紅心設計裝置「Chubby Hearts Hong Kong」自情人節起擺放展出基金的九個委員當中，兩人涉潛在利益衝突。獨立股評人David Webb昨日（15日）質疑，Chubby Hearts 設計師為基金主席、新世界行政總裁鄭志剛旗下商場的店鋪租客，質疑活動涉利益衝突或利益輸送問題。', '此外，《集誌社》發現，今次活動的主辦單位香港設計中心的董事會主席嚴志明，本身亦是盛事基金委員。該活動獲780萬元公帑贊助。文體旅局回覆查詢時表示，所有委員均需並已嚴格按照既定機制，在審批過去所有項目時作出利益申報。有基金委員表示，當成員聲明與申請項目有利益關係，該成員就要避席。', '', '', '', '', '', '是次「Chubby Hearts Hong Kong」活動獲政府「文化藝術盛事基金」資助、由香港設計中心策展，並由Anya Hindmarch設計。《集誌社》翻查資料發現，香港設計中心董事會主席嚴志明，同時為文化藝術盛事委員會委員。嚴志明在 2 月 14 日，也有在中環出席Chubby Hearts Hong Kong的開幕活動，並與特首李家超等官員一起合照。', '', '', '「Chubby Hearts Hong Kong」活動獲政府「文化藝術盛事基金」資助、由香港設計中心策展。', '', 'K11快閃店營業至四月', '文化藝術盛事委員會主席鄭志剛，同為新世界執行副主席兼行政總裁。David Webb 昨日在社交媒體表示，「Chubby Hearts Hong Kong」設計師Anya Hindmarch，於新世界旗下 K11 Musea設有商店，即與鄭志剛的家族生意存在租賃關係，認為利用公帑推廣Anya Hindmarch生意有利於商場租金，質疑活動存在利益衝突。', '《集誌社》記者今日中午到訪Anya Hindmarch位於K11的快閃店，在場店員表示，店鋪約由去年 10 月開始，至今年 4 月結束，為期約半年。', '', '', 'Anya Hindmarch位於K11的快閃店，至今年 4 月結束，為期約半年。', '', '申請指引：必須避免參與討論和決定', '根據「文化藝術盛事基金」網頁上載的《申請指引》，文體旅局提到為避免利益衝突，文藝盛事委員會的成員，必須聲明是否與申請有直接或間接的關係，如有關係，則「必須避免參與涉及有關申請的討論和決定」。', '負責審批「文化藝術盛事基金」的文化藝術盛事委員會委員吳雨向《集誌社》表示，根據委員會的機制，當成員聲明與申請項目有利益關係後，相關委員需要避席所有相關會議，「例如講到批不批、批幾錢依啲，就全部都要避席」。', '巨型心心打卡背後，涉及 780萬元公帑贊助。', '', '委員吳雨：應該會申報掛佢哋', '被問到鄭志剛、嚴志明有否申報，吳雨稱自己不是很清楚，「我估如果有conflict嘅話，應該會申報掛佢哋」。至於鄭、嚴二人是否完全沒有出席任何談及「Chubby Hearts Hong Kong」項目的會議，吳雨稱自己曾離港一段時間，並未有出席所有會議故難以回答，僅稱「原則上就係要咁做」。', '對於DavidWebb的指控，文體旅局早前回覆傳媒查詢時表示，負責審批基金的「文化藝術盛事委員會」的所有委員（包括正副主席）均需並已嚴格按照既定機制在審批過去所有項目時作出利益申報，重申委員會一直秉持公平、公開及公正的原則。', '《集誌社》今日再向局方查詢，鄭志剛、嚴志明二人有否作出利益申報、兩人有否參與任何與「Chubby Hearts Hong Kong」申請基金資助相關的討論和決定、委員會共有多少名委員曾申報與活動有利益關係。局方則重複上述回應。', '...', '', 'https://thecollectivehk.com/利益衝突chubby-hearts｜九委員兩涉利益衝突%e3%80%80活動策展人/', '完善咗,庫房冇掩雞籠,私私授受', '財赤啦,就走嚟cut呢cut路,罰呢罰路']",3,0,3630350,2024,2
730,2024年2月17日 08:31:53,['又係鄭志肛呢條7頭'],2,0,3630350,2024,2
731,2024年2月17日 08:27:14,['家超又贏'],1,0,3630350,2024,2
732,2024年2月17日 07:48:57,['icac'],1,0,3630350,2024,2
733,2024年2月17日 07:53:11,"['你唔好去搶', '', '錯！是好過去搶']",0,0,3630350,2024,2
734,2024年2月17日 07:16:33,"['...', '今年政府力推頭炮文藝盛事、由文化藝術盛事基金以公帑資助的巨型紅心設計裝置「Chubby Hearts Hong Kong」自情人節起擺放展出基金的九個委員當中，兩人涉潛在利益衝突。獨立股評人David Webb昨日（15日）質疑，Chubby Hearts 設計師為基金主席、新世界行政總裁鄭志剛旗下商場的店鋪租客，質疑活動涉利益衝突或利益輸送問題。', '此外，《集誌社》發現，今次活動的主辦單位香港設計中心的董事會主席嚴志明，本身亦是盛事基金委員。該活動獲780萬元公帑贊助。文體旅局回覆查詢時表示，所有委員均需並已嚴格按照既定機制，在審批過去所有項目時作出利益申報。有基金委員表示，當成員聲明與申請項目有利益關係，該成員就要避席。', '', '', '', '', '', '是次「Chubby Hearts Hong Kong」活動獲政府「文化藝術盛事基金」資助、由香港設計中心策展，並由Anya Hindmarch設計。《集誌社》翻查資料發現，香港設計中心董事會主席嚴志明，同時為文化藝術盛事委員會委員。嚴志明在 2 月 14 日，也有在中環出席Chubby Hearts Hong Kong的開幕活動，並與特首李家超等官員一起合照。', '', '', '「Chubby Hearts Hong Kong」活動獲政府「文化藝術盛事基金」資助、由香港設計中心策展。', '', 'K11快閃店營業至四月', '文化藝術盛事委員會主席鄭志剛，同為新世界執行副主席兼行政總裁。David Webb 昨日在社交媒體表示，「Chubby Hearts Hong Kong」設計師Anya Hindmarch，於新世界旗下 K11 Musea設有商店，即與鄭志剛的家族生意存在租賃關係，認為利用公帑推廣Anya Hindmarch生意有利於商場租金，質疑活動存在利益衝突。', '《集誌社》記者今日中午到訪Anya Hindmarch位於K11的快閃店，在場店員表示，店鋪約由去年 10 月開始，至今年 4 月結束，為期約半年。', '', '', 'Anya Hindmarch位於K11的快閃店，至今年 4 月結束，為期約半年。', '', '申請指引：必須避免參與討論和決定', '根據「文化藝術盛事基金」網頁上載的《申請指引》，文體旅局提到為避免利益衝突，文藝盛事委員會的成員，必須聲明是否與申請有直接或間接的關係，如有關係，則「必須避免參與涉及有關申請的討論和決定」。', '負責審批「文化藝術盛事基金」的文化藝術盛事委員會委員吳雨向《集誌社》表示，根據委員會的機制，當成員聲明與申請項目有利益關係後，相關委員需要避席所有相關會議，「例如講到批不批、批幾錢依啲，就全部都要避席」。', '巨型心心打卡背後，涉及 780萬元公帑贊助。', '', '委員吳雨：應該會申報掛佢哋', '被問到鄭志剛、嚴志明有否申報，吳雨稱自己不是很清楚，「我估如果有conflict嘅話，應該會申報掛佢哋」。至於鄭、嚴二人是否完全沒有出席任何談及「Chubby Hearts Hong Kong」項目的會議，吳雨稱自己曾離港一段時間，並未有出席所有會議故難以回答，僅稱「原則上就係要咁做」。', '對於DavidWebb的指控，文體旅局早前回覆傳媒查詢時表示，負責審批基金的「文化藝術盛事委員會」的所有委員（包括正副主席）均需並已嚴格按照既定機制在審批過去所有項目時作出利益申報，重申委員會一直秉持公平、公開及公正的原則。', '《集誌社》今日再向局方查詢，鄭志剛、嚴志明二人有否作出利益申報、兩人有否參與任何與「Chubby Hearts Hong Kong」申請基金資助相關的討論和決定、委員會共有多少名委員曾申報與活動有利益關係。局方則重複上述回應。', '...', '', 'https://thecollectivehk.com/利益衝突chubby-hearts｜九委員兩涉利益衝突%e3%80%80活動策展人/']",13,1,3630350,2024,2
